citingpaperID,citedpaperID,cite_function,num_OCCURRENCES,cross_correlation_feature,negativetimelagged_cross_correlation_feature,timelagged_cross_correlation_feature,window_cross_correlation_feature,window_negativetimelagged_cross_correlation_feature,window_timelagged_cross_correlation_feature,year_difference,citingpaperCitationCount,citedpaperCitationCount,self_cite,similarity,raw_cocitation,cosine_cocitation,jaccard_cocitation,raw_bibcoupling,cosine_bibcoupling,jaccard_bibcoupling,annotate_batch,number_of_shared_author,average_section_citation,average_subsection_citation,average_sentence_citation,min_relative_pos_section,maxminusmin_relative_pos_section,min_relative_pos_subsection,maxminusmin_relative_pos_subsection,min_relative_pos_sentence,maxminusmin_relative_pos_sentence,cite_times_in_Abstract,cite_times_in_Introduction,cite_times_in_Related_Work,cite_times_in_Motivation,cite_times_in_Method,cite_times_in_Experiment,cite_times_in_Evaluation,cite_times_in_Conclusion,cite_times_in_Acknowledgement,key_phrase_1,key_phrase_2,key_phrase_3,key_phrase_4,key_phrase_5,key_phrase_6,key_phrase_7,key_phrase_8
W96-0213,J96-1002,Others,1,0.965806517,0.893888447,0.920184314,0.972052893,0.995328235,0.987949535,0,1163,2716,0,0.444920349,42,0.090200643,0.045801527,1,0.125988158,0.066666667,0,0,3.5,3.5,3.5,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04-1081,N03-1028,Others,1,0.588885256,0.827121891,-0.536917481,0.975739421,0.986906842,0.958119661,1,363,1137,0,0.077125029,12,0.067753371,0.033149171,1,0.071428571,0.037037037,0,0,5,2,0,0.2,0,0.76,0,1.85635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1094,N03-1028,Others,0,0.558543885,0.700139619,0.465883616,0.637127376,0.978150282,0.889162137,5,31,1137,0,0.17353688,1,0.015432172,0.003802281,1,0.101015254,0.05,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
C08-1106,N03-1028,Others,6,0.201596955,0.710179699,-0.688370205,0.927421436,0.994061355,-0.994425983,5,48,1137,0,0.274941442,5,0.077160861,0.019305019,7,0.564076075,0.388888889,0,0,28.1429,4.71429,1,0.4,0,0.0512821,0.593162,1.51961,0.37901,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C08-1113,N03-1028,Others,1,0.343321833,0.708376151,-0.594228445,0.924696318,0.998375948,0.96604147,5,47,1137,0,0.169431909,0,0,0,0,0,0,0,0,0,0,-0.5,0.375,0,0.538462,0,1.87255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-1082,N03-1028,Others,1,0.396186817,0.645508286,0.423360334,0.993666814,0.986934293,0.957991747,7,29,1137,0,0.111689213,0,0,0,0,0,0,0,0,7,7,0,0.25,0,0.546053,0,1.57851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10-1038,N03-1028,Others,1,\N,\N,\N,\N,\N,\N,7,5,1137,0,0.176856045,0,0,0,0,0,0,0,0,1.5,1.5,0,0.5,0,0.5,0,1.33333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W05-0622,N03-1028,Others,1,0.671762069,0.740371882,0.422533959,0.888795249,-0.954263959,-0.902255692,2,76,1137,0,0.129486845,4,0.054262547,0.01509434,0,0,0,0,0,4.5,2.5,1,0.25,0,0.5,0,1.70359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W06-1655,N03-1028,Others,1,0.286372935,0.628516454,-0.377089678,0.802384718,0.956733629,-0.817302998,3,57,1137,0,0.344033657,0,0,0,0,0,0,0,0,3,3,3,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W10-2923,N03-1028,Others,1,0.293147963,0.822580502,-0.677900451,0.907498817,0.99058637,0.93927994,7,63,1137,0,0.064465188,0,0,0,1,0.056980288,0.028571429,0,0,2,1.5,1,0.416667,0,0.173913,0,1.86133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04-1081,N04-4028,Others,1,0.458811263,0.730752883,-0.541035759,0.779253704,0.906137581,0.912660275,0,363,89,1,0.208523871,2,0.029998125,0.0125,1,0.188982237,0.066666667,0,1,5,1.5,-0.5,0.2,0,0.928571,0,1.69608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D07-1068,N04-4028,Others,1,0.456368204,0.766472511,0.781517319,-0.819749287,-0.984814483,0.975461866,3,45,89,0,0.172200141,0,0,0,0,0,0,0,0,2,2,-0.5,0.571429,0,0.952381,0,1.32258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D08-1070,N04-4028,Others,0,\N,\N,0.085609522,-0.625,0.951688608,0.943456353,4,18,89,0,0.278317589,1,0.05976143,0.023809524,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
D10-1095,N04-4028,Others,1,\N,\N,-0.398987393,0.989023595,0.928921068,-0.830678611,6,21,89,0,0.333435864,0,0,0,1,0.204124145,0.076923077,0,0,11,11,11,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N06-1038,N04-4028,Others,1,0.439045658,0.617841707,0.522240213,0.672838495,-0.963724683,0.996023841,2,148,89,1,0.343341923,1,0.031388241,0.015873016,0,0,0,0,2,13.5,4.5,-0.5,0.25,0,0.338983,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08-1004,N04-4028,Others,1,0.691935214,0.767285646,0.47967747,0.985443233,0.928732816,0.936075076,4,287,89,0,0.212821393,0,0,0,0,0,0,0,0,8,4,-0.5,0.25,0,0.894737,0,1.76786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P09-1015,N04-4028,Others,1,\N,\N,\N,\N,\N,\N,5,9,89,0,0.042734993,0,0,0,0,0,0,0,0,14,12.5,-0.5,0.25,0,0.487342,0,1.7947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10-1038,N04-4028,Others,1,\N,\N,\N,\N,\N,\N,6,5,89,0,0.235251633,0,0,0,1,0.40824829,0.25,0,0,1.5,1.5,0,0.5,0,0.5,0,1.4507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11-1149,N04-4028,Others,1,0.753157976,0.777975396,0.749636303,0.758556266,0.877710215,0.866921447,7,56,89,0,0.177404991,0,0,0,0,0,0,0,0,23.5,15.5,3,0.5,0,0.5,0,1.76632,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C08-5001,N06-1040,Others,1,\N,\N,\N,\N,\N,\N,2,22,10,0,0.287169549,0,0,0,3,0.240192231,0.136363636,0,0,23,16.5,0.5,0.333333,0,0.92437,0,1.54967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-1007,N06-1040,Others,1,\N,\N,\N,\N,\N,\N,4,9,10,0,0.168071158,0,0,0,0,0,0,0,0,4.5,4.5,4.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D08-1091,N06-1040,Others,1,\N,\N,\N,\N,\N,\N,2,35,10,0,0.147319094,0,0,0,5,0.283069259,0.15625,0,0,2.5,2,-0.5,0.461538,0,0.0967742,0,1.65031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N07-1051,N06-1040,Others,1,\N,\N,\N,\N,\N,\N,1,533,10,0,0.076561292,4,0.075918962,0.011396011,3,0.160128154,0.081081081,0,0,1.5,1.5,-0.5,0.333333,0,0.818182,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N03-2018,P01-1048,Others,1,\N,\N,\N,\N,-0.919018278,\N,2,26,22,1,0.186170996,1,0.447213595,0.2,0,0,0,0,1,2.5,2.5,0,0.285714,0,0.5,0,1.10508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N04-1026,P01-1048,Others,2,\N,\N,\N,-0.058123819,0.86632543,\N,3,80,22,1,0.222376515,0,0,0,0,0,0,0,1,18.3333,18.3333,9.66667,0.333333,0,0.441176,0,1.23349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W01-1610,P01-1048,Others,3,\N,\N,\N,\N,\N,\N,0,5,22,1,0.601269403,0,0,0,4,0.816496581,0.666666667,0,3,2.25,2.25,0,0.285714,0.428571,0.25,0.279412,1.25468,0.621607,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
W03-0205,P01-1048,Others,1,\N,\N,\N,\N,\N,\N,2,11,22,1,0.067782778,0,0,0,0,0,0,0,1,8,8,0,0.25,0,0.75,0,1.75254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W03-0409,P01-1048,Others,1,\N,\N,\N,\N,\N,\N,2,2,22,1,0.068677835,0,0,0,2,0.577350269,0.4,0,1,3.5,3,0.5,0.25,0,0.819672,0,1.81395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03-1002,P02-1031,Extends,4,0.675734703,0.684152848,0.396027113,0.907322977,0.966041591,0.956437519,1,310,180,0,0.1352064,25,0.221926517,0.12254902,4,0.534522484,0.363636364,0,0,3,3,1.4,0.181818,0.363636,0.2,0.535294,1.19064,0.239083,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
W04-2405,P02-1046,Others,0,0.506156514,0.626657633,-0.501468128,0.660270127,0.98083685,-0.940333474,2,136,373,0,0.404743949,1,0.030949223,0.015625,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P06-2079,P02-1053,Others,2,0.696955328,0.577510375,0.71062923,0.93837582,0.945641065,0.948955056,4,185,3262,0,0.491259782,19,0.148614484,0.039337474,1,0.129099445,0.0625,0,0,10.3333,9,8.33333,0.375,0,0,0,1.22958,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07-1056,P02-1053,Others,2,0.781223946,0.87585478,-0.618683165,0.984603981,0.980677519,0.993202347,5,1392,3262,0,0.31411108,54,0.142615304,0.075,0,0,0,0,0,9,3,-0.333333,0.5,0,0.171429,0.657143,1.31111,0.42735,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
P13-1151,P02-1057,Others,1,0.505056885,0.750250476,-0.449494949,0.847911698,-0.950387993,-0.756329226,11,38,75,0,0.282355811,0,0,0,1,0.085749293,0.041666667,0,0,18,12,0,0.333333,0,0.203704,0,1.83439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07-1075,P03-1002,Others,1,0.492821325,0.662538279,0.255305193,0.766770639,-0.990546716,-0.953224883,4,36,310,0,0.181088739,0,0,0,0,0,0,0,0,6,6,6,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-1058,P03-1002,Others,1,\N,\N,0.349948236,0.852036243,0.956098825,0.890125972,10,14,310,0,0.15554077,0,0,0,0,0,0,0,0,16,15,1.5,0.25,0,0.634146,0,1.3657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N04-1030,P03-1002,Extends,1,0.842571094,0.798754803,0.646417273,0.977815272,0.91503573,0.968882262,1,328,310,0,0.564244179,26,0.194035254,0.107438017,2,0.171498585,0.086956522,0,0,11,11,11,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04-1097,P03-1054,Others,1,0.377067567,-0.57143231,0.466850217,0.945280414,0.965078451,0.96458991,1,39,2541,0,0.249346461,3,0.020501352,0.003154574,1,0.074535599,0.038461538,0,0,1.5,1.5,1.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04-1108,P03-1069,Others,1,0.629991344,0.558220178,-0.513837056,0.702983674,0.967542283,-0.847794336,1,40,212,0,0.403461393,11,0.332875143,0.135802469,0,0,0,0,0,4.5,1.5,-0.5,0.25,0,0.4375,0,1.03249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-2105,P03-1069,Others,2,0.218947105,0.51209734,0.502332089,-0.937543342,0.983537428,0.841098572,7,45,212,0,0.397356625,3,0.084920778,0.032967033,0,0,0,0,0,26.3333,3.66667,0,0.333333,0,0.0625,0.5125,1,0.676923,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-2170,P03-1069,Others,1,\N,\N,\N,0.685994341,-0.631365225,-0.72074997,7,11,212,0,0.207425475,3,0.169841555,0.037974684,1,0.134839972,0.066666667,0,0,6,6,0.5,0.2,0,0.4375,0,1.94792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D07-1009,P03-1069,Others,5,\N,\N,\N,0.785637607,0.795661841,-0.878559863,4,19,212,0,0.347197675,2,0.113227703,0.025,0,0,0,0,0,6.16667,6,1.83333,0.222222,0.222222,0,0.352941,1.61381,0.1973,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
P04-1050,P03-1069,Others,1,0.579322422,0.544059318,0.658255537,0.556508304,0.935829257,0.940307568,1,36,212,0,0.425936493,11,0.293568282,0.129411765,3,0.404519917,0.230769231,0,0,9,6,0,0.25,0,0.358974,0,1.56923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-2016,P03-1069,Others,3,\N,\N,\N,\N,\N,\N,10,2,212,0,0.606890115,1,0.080064077,0.012658228,0,0,0,0,0,14.75,14.75,-0.25,0.25,0,0.06,0.84,1.20833,0.655667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-2012,P04-1015,Others,1,\N,\N,\N,\N,\N,\N,4,0,359,0,0.107252946,0,0,0,0,0,0,0,0,0,0,-0.5,0.333333,0,0.301887,0,1.43003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D07-1009,P04-1015,Others,1,\N,\N,\N,-0.644965644,0.919830324,0.931388084,3,19,359,0,0.291906119,1,0.035805744,0.005050505,1,0.084515425,0.043478261,0,0,8,8,-0.5,0.222222,0,0.925926,0,1.37339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E06-1011,P04-1015,Others,1,0.737092427,-0.799738846,0.732158305,0.997844768,0.96736956,0.985419456,2,418,359,0,0.215961279,20,0.08781564,0.045351474,1,0.084515425,0.043478261,0,0,3,3,0,0.5,0,0.761905,0,1.90508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P05-1023,P04-1015,Others,1,\N,\N,\N,-0.384150001,-0.784306253,-0.992932774,1,11,359,0,0.33156405,1,0.025318484,0.004950495,1,0.087705802,0.045454545,0,0,14.5,3.5,1,0.333333,0,0.25641,0,1.86473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P06-1096,P04-1015,Others,1,0.393504271,-0.672398536,0.817819754,0.950110505,-0.999128257,-0.994039307,2,244,359,0,0.376497055,10,0.060522753,0.030769231,1,0.081649658,0.041666667,0,0,5.5,1,0.5,0.222222,0,0,0,1.76852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11-1069,P04-1015,Others,1,0.940509536,-0.727995701,0.870909903,0.97966552,-0.996920062,0.976170947,7,48,359,0,0.085495078,13,0.164570147,0.060747664,2,0.121716124,0.057142857,0,0,0,0,-0.5,0.5,0,0.181818,0,1.02732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J07-4004,P04-1015,Others,1,0.409387174,-0.688561476,0.810449186,-0.902562583,-0.988143655,0.980311707,3,324,359,0,0.379909409,19,0.094569506,0.049608355,6,0.239045722,0.089552239,0,0,2.5,1,-0.5,0.5,0,0.928571,0,1.65482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1088,P04-1054,Others,3,0.233572165,0.76406158,-0.83855088,0.848123307,0.981074063,-0.967478402,4,91,641,0,0.434277486,16,0.186349108,0.074074074,0,0,0,0,0,21.5,20,0.5,0.5,0,0.129496,0.395683,1,0.567857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P06-1104,P04-1054,Others,0,0.817157497,0.856347859,0.605949949,0.997155872,0.947607083,0.949983698,2,201,641,0,0.394865813,40,0.343249653,0.178571429,1,0.176776695,0.090909091,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P08-2023,P04-1054,Others,1,\N,-0.195372375,0.541464962,0.552443114,0.974978978,0.967873016,4,27,641,0,0.364043042,3,0.087931557,0.015228426,0,0,0,0,0,2,2,-0.5,0.25,0,0.166667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S12-1065,P06-1114,Others,1,\N,\N,\N,\N,\N,\N,6,8,172,0,0.19884346,1,0.056796183,0.015151515,1,0.091287093,0.047619048,0,0,4.5,4.5,0,0.333333,0,0.03125,0,1.65287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-1087,P06-1114,Others,1,\N,\N,\N,\N,\N,\N,4,7,172,0,0.479302572,0,0,0,1,0.096225045,0.05,0,0,5.5,5.5,0,0.25,0,0.0702703,0,1.85366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08-1081,P06-1114,Others,1,0.50221318,0.76619385,0.499630008,0.783413572,0.88581541,0.696369019,2,78,172,0,0.07302679,1,0.025400025,0.011627907,0,0,0,0,0,7,7,1.5,0.166667,0,0.782609,0,1.71348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1003,P07-1033,Others,1,\N,\N,0.394564468,-0.859376579,-0.918319991,0.961301648,1,23,1033,0,0.290704501,6,0.126575518,0.01863354,2,0.377964473,0.142857143,0,0,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-1145,P07-1033,Others,1,0.770012163,-0.67300426,0.659167621,0.91634448,0.888684833,0.879309295,3,76,1033,0,0.140469829,0,0,0,0,0,0,0,0,2.5,2.5,2.5,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J11-3002,P07-1033,Others,0,0.565152873,0.864172888,-0.877678356,0.878267805,0.964886639,-0.955263287,4,73,1033,0,0.251263927,1,0.009866713,0.002840909,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P10-2056,P07-1033,Extends,1,\N,\N,\N,\N,\N,\N,3,9,1033,0,0.42443008,0,0,0,0,0,0,0,0,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-2012,P07-1033,Others,1,\N,\N,\N,\N,\N,\N,6,9,1033,0,0.407498333,0,0,0,0,0,0,0,0,2.5,2.5,2.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1135,P07-1056,Others,1,0.805137029,-0.671394133,0.876727837,0.903217972,-0.987912454,0.991296762,1,109,1392,0,0.386281912,7,0.096895675,0.022082019,2,0.227921153,0.125,0,0,7,4,-0.5,0.5,0,0.764706,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08-2059,P07-1056,Others,1,\N,\N,\N,-0.974008792,-0.954517626,-0.816335584,1,21,1392,1,0.207761103,3,0.069899882,0.009677419,0,0,0,0,1,3.5,3.5,0.5,0.25,0,0.822785,0,1.75926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08-2065,P07-1056,Others,2,0.594705125,-0.597447505,0.392505269,0.862248906,-0.948710988,-0.940046566,1,60,1392,0,0.467336102,19,0.208690429,0.06031746,1,0.267261242,0.125,0,0,1.66667,0,-0.333333,0.5,0,0.340426,0.159574,1.10526,0.422344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11-1014,P07-1056,Extends,1,0.591409918,0.595629011,0.616404318,0.81863575,0.959862183,0.969187437,4,80,1392,0,0.46563413,22,0.246244659,0.07073955,3,0.400891863,0.25,0,0,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11-2049,P08-2026,Others,1,0.171667867,0.700566343,-0.568037557,0.739795443,0.852492924,-0.732762977,3,22,93,0,0.233186152,0,0,0,0,0,0,0,0,6,2.5,0,0.333333,0,0.185185,0,1.85778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D10-1099,P09-1113,Others,9,0.059439228,-0.947131668,0.656354417,-0.934690942,-0.955866516,0.974774663,1,91,1403,0,0.366059666,29,0.201515264,0.05234657,2,0.182574186,0.1,0,0,28.7,5.3,0.5,0.5,0,0.047619,0.461153,1,0.849673,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P12-1076,P09-1113,Extends,5,0.831857798,-0.498328756,-0.331318035,0.984409074,-0.756565011,0.751203924,3,134,1403,0,0.213407686,42,0.26819136,0.076642336,1,0.091287093,0.047619048,0,0,19,2.16667,0.166667,0,0,0,0.965517,1.05587,0.839589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N13-1008,P09-1113,Others,3,0.850980103,-0.633967216,-0.563468134,0.990640686,0.994744264,0.962882872,4,386,1403,0,0.335452283,77,0.227605539,0.113569322,2,0.140028008,0.074074074,0,0,34.25,17.25,1.75,0.25,0,0.130952,0.509048,1.53353,0.251519,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D12-1003,P11-2071,Others,1,0.862045915,0.776980983,-0.686290788,0.982911871,0.975890775,0.989449354,1,51,108,0,0.281762934,7,0.188025358,0.08974359,1,0.048112522,0.021276596,0,0,4.5,4.5,4.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D12-1025,P11-2071,Others,1,0.576210652,0.644467869,-0.410224526,0.928677516,0.957094841,0.548943791,1,43,108,0,0.446448695,15,0.339422117,0.189873418,4,0.280056017,0.16,0,0,3,3,3,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1109,P11-2071,Others,1,\N,\N,0.356915028,0.858308103,0.82487423,0.95507181,2,15,108,1,0.338875789,10,0.398409536,0.158730159,2,0.113227703,0.055555556,0,1,1,1,1,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-2072,P11-2071,Others,0,\N,\N,\N,\N,\N,\N,2,7,108,0,0.261544188,0,0,0,1,0.087038828,0.045454545,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
W95-0104,P94-1013,Extends,0,\N,\N,\N,\N,\N,\N,1,\N,357,0,0.196054266,12,0.207019668,0.092307692,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
W99-0613,P95-1026,Extends,1,0.843552844,0.673821918,0.841404571,0.999619492,0.995223506,0.977794609,4,718,1726,0,0.424154908,66,0.219484815,0.111864407,0,0,0,0,0,6.5,6.5,6.5,-2,0,-2,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P02-1046,P95-1026,Extends,2,0.837294354,0.663892472,0.74687668,0.886387004,0.955227581,0.966672419,7,373,1726,0,0.414368859,12,0.104010193,0.025210084,0,0,0,0,0,4.33333,1.33333,0.333333,0.333333,0,0.0769231,0.654784,1.00909,0.470909,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J04-3004,P95-1026,Extends,1,0.683938284,0.496543467,0.480776603,0.94944747,0.986834637,0.997645646,9,110,1726,0,0.360483336,14,0.146119001,0.030107527,0,0,0,0,0,0,0,-0.5,0.2,0,0.0588235,0,1.03053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1135,P95-1026,Others,1,0.556333699,0.83617889,-0.467929596,-0.866933123,0.984490871,-0.99199388,13,109,1726,0,0.297411048,1,0.011320594,0.002105263,0,0,0,0,0,7,1,-0.5,0.5,0,0.09375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07-1125,P95-1026,Others,1,0.634172911,0.758443452,0.602763068,0.751909456,0.978434582,0.90170986,12,131,1726,0,0.188101672,2,0.011761247,0.003846154,0,0,0,0,0,13,10.5,-0.5,0.25,0,0.298611,0,1.22951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A00-2015,P96-1025,Others,2,\N,\N,\N,\N,\N,\N,4,6,540,0,0.142001027,2,0.081446296,0.00990099,0,0,0,0,0,11.6667,2.33333,1.66667,0.333333,0,0.0555556,0,1.39173,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A97-1004,P96-1025,Others,1,0.506698231,0.753502784,-0.362981711,0.923331026,0.976916512,-0.959800063,1,361,540,0,0.20816544,6,0.04388456,0.020833333,2,0.21821789,0.117647059,0,0,0.5,0.5,0,0.25,0,0.17,0,1.89848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-1017,P96-1025,Others,1,\N,\N,\N,-0.843384073,0.987531677,0.922568301,4,27,540,0,0.226764206,2,0.042533941,0.00952381,1,0.109108945,0.055555556,0,0,3.5,2.5,0,0.333333,0,0.485714,0,1.67584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-1029,P96-1025,Others,1,\N,\N,\N,\N,\N,\N,4,14,540,0,0.092786615,0,0,0,2,0.149071198,0.08,0,0,2.5,2.5,2.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-1043,P96-1025,Others,2,0.515384284,0.691141551,0.655755355,-0.862705704,0.977725676,0.964738987,4,155,540,0,0.140436644,5,0.066648896,0.022321429,0,0,0,0,0,3,3,-0.333333,0.444444,0,0.139535,0.197674,1.87261,0.0262649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-1051,P96-1025,Others,1,\N,\N,\N,\N,\N,\N,4,4,540,0,0.042713048,1,0.035267281,0.004901961,0,0,0,0,0,3.5,-0.5,-0.5,0.25,0,0.25,0,1.93662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-2141,P96-1025,Others,1,\N,\N,\N,\N,\N,\N,4,0,540,0,0.260898577,0,0,0,3,0.327326835,0.1875,0,0,5,5,5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-2146,P96-1025,Others,1,\N,\N,\N,\N,\N,\N,4,4,540,0,0.244305445,0,0,0,2,0.23570226,0.125,0,0,1.5,1.5,0,0.285714,0,0.555556,0,1.12346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02-1112,P96-1025,Others,1,\N,\N,\N,0.628393528,0.899054606,-0.912870929,6,26,540,0,0.181488404,0,0,0,0,0,0,0,0,4.5,4.5,-0.5,0.333333,0,0.347826,0,1.43411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
