citingpaperid,citedpaperID,cite_function,num_Occur,cross_correlation,window_cross_correlation,year_diff,citingpaper_citation_count,citedpaper_citation_count,self_cite,similarity,jaccard_cocitation,jaccard_bibcoupling,average_section_citation,average_subsection_citation,average_sentence_citation,min_relative_pos_section,maxminusmin_relative_pos_section,min_relative_pos_subsection,maxminusmin_relative_pos_subsection,min_relative_pos_sentence,maxminusmin_relative_pos_sentence,cite_times_in_Abstract,cite_times_in_Introduction,cite_times_in_Related_Work,cite_times_in_Motivation,cite_times_in_Method,cite_times_in_Experiment,cite_times_in_Evaluation,cite_times_in_Conclusion,cite_times_in_Acknowledgement,key_phrase_1,key_phrase_2,key_phrase_3,key_phrase_4,key_phrase_5,key_phrase_6,key_phrase_7,key_phrase_8
P03-1002,P02-1031,Extends,4,0.675734703,0.907322977,1,310,180,0,0.1352064,0.12254902,0.363636364,3,3,1.4,0.181818182,0.363636364,0.2,0.535294118,1.190635452,0.239083424,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
W04-2405,P02-1046,Others,0,0.506156514,0.660270127,2,136,373,0,0.404743949,0.015625,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P06-2079,P02-1053,Others,2,0.696955328,0.93837582,4,185,3262,0,0.491259782,0.039337474,0.0625,10.33333333,9,8.333333333,0.375,0,0,0,1.229580574,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07-1056,P02-1053,Others,2,0.781223946,0.984603981,5,1392,3262,0,0.31411108,0.075,0,9,3,-0.333333333,0.5,0,0.171428571,0.657142857,1.311111111,0.427350427,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
P13-1151,P02-1057,Others,1,0.505056885,0.847911698,11,38,75,0,0.282355811,0,0.041666667,18,12,0,0.333333333,0,0.203703704,0,1.834394904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07-1075,P03-1002,Others,1,0.492821325,0.766770639,4,36,310,0,0.181088739,0,0,6,6,6,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-1058,P03-1002,Others,1,\N,0.852036243,10,14,310,0,0.15554077,0,0,16,15,1.5,0.25,0,0.634146341,0,1.365695793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N04-1030,P03-1002,Extends,1,0.842571094,0.977815272,1,328,310,0,0.564244179,0.107438017,0.086956522,11,11,11,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04-1097,P03-1054,Others,1,0.377067567,0.945280414,1,39,2541,0,0.249346461,0.003154574,0.038461538,1.5,1.5,1.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04-1108,P03-1069,Others,1,0.629991344,0.702983674,1,40,212,0,0.403461393,0.135802469,0,4.5,1.5,-0.5,0.25,0,0.4375,0,1.032490975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-2105,P03-1069,Others,2,0.218947105,-0.937543342,7,45,212,0,0.397356625,0.032967033,0,26.33333333,3.666666667,0,0.333333333,0,0.0625,0.5125,1,0.676923077,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-2170,P03-1069,Others,1,\N,0.685994341,7,11,212,0,0.207425475,0.037974684,0.066666667,6,6,0.5,0.2,0,0.4375,0,1.947916667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D07-1009,P03-1069,Others,5,\N,0.785637607,4,19,212,0,0.347197675,0.025,0,6.166666667,6,1.833333333,0.222222222,0.222222222,0,0.352941176,1.613810742,0.197300369,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
P04-1050,P03-1069,Others,1,0.579322422,0.556508304,1,36,212,0,0.425936493,0.129411765,0.230769231,9,6,0,0.25,0,0.358974359,0,1.569230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-2016,P03-1069,Others,3,\N,\N,10,2,212,0,0.606890115,0.012658228,0,14.75,14.75,-0.25,0.25,0,0.06,0.84,1.208333333,0.655666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-2012,P04-1015,Others,1,\N,\N,4,0,359,0,0.107252946,0,0,0,0,-0.5,0.333333333,0,0.301886792,0,1.43003413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D07-1009,P04-1015,Others,1,\N,-0.644965644,3,19,359,0,0.291906119,0.005050505,0.043478261,8,8,-0.5,0.222222222,0,0.925925926,0,1.373390558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E06-1011,P04-1015,Others,1,0.737092427,0.997844768,2,418,359,0,0.215961279,0.045351474,0.043478261,3,3,0,0.5,0,0.761904762,0,1.905084746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P05-1023,P04-1015,Others,1,\N,-0.384150001,1,11,359,0,0.33156405,0.004950495,0.045454545,14.5,3.5,1,0.333333333,0,0.256410256,0,1.8647343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P06-1096,P04-1015,Others,1,0.393504271,0.950110505,2,244,359,0,0.376497055,0.030769231,0.041666667,5.5,1,0.5,0.222222222,0,0,0,1.768518519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11-1069,P04-1015,Others,1,0.940509536,0.97966552,7,48,359,0,0.085495078,0.060747664,0.057142857,0,0,-0.5,0.5,0,0.181818182,0,1.027322404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J07-4004,P04-1015,Others,1,0.409387174,-0.902562583,3,324,359,0,0.379909409,0.049608355,0.089552239,2.5,1,-0.5,0.5,0,0.928571429,0,1.654822335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1088,P04-1054,Others,3,0.233572165,0.848123307,4,91,641,0,0.434277486,0.074074074,0,21.5,20,0.5,0.5,0,0.129496403,0.395683453,1,0.567857143,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P06-1104,P04-1054,Others,0,0.817157497,0.997155872,2,201,641,0,0.394865813,0.178571429,0.090909091,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P08-2023,P04-1054,Others,1,\N,0.552443114,4,27,641,0,0.364043042,0.015228426,0,2,2,-0.5,0.25,0,0.166666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S12-1065,P06-1114,Others,1,\N,\N,6,8,172,0,0.19884346,0.015151515,0.047619048,4.5,4.5,0,0.333333333,0,0.03125,0,1.652866242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-1087,P06-1114,Others,1,\N,\N,4,7,172,0,0.479302572,0,0.05,5.5,5.5,0,0.25,0,0.07027027,0,1.853658537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08-1081,P06-1114,Others,1,0.50221318,0.783413572,2,78,172,0,0.07302679,0.011627907,0,7,7,1.5,0.166666667,0,0.782608696,0,1.713483146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1003,P07-1033,Others,1,\N,-0.859376579,1,23,1033,0,0.290704501,0.01863354,0.142857143,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C10-1145,P07-1033,Others,1,0.770012163,0.91634448,3,76,1033,0,0.140469829,0,0,2.5,2.5,2.5,-2,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J11-3002,P07-1033,Others,0,0.565152873,0.878267805,4,73,1033,0,0.251263927,0.002840909,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P10-2056,P07-1033,Extends,1,\N,\N,3,9,1033,0,0.42443008,0,0,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-2012,P07-1033,Others,1,\N,\N,6,9,1033,0,0.407498333,0,0,2.5,2.5,2.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1135,P07-1056,Others,1,0.805137029,0.903217972,1,109,1392,0,0.386281912,0.022082019,0.125,7,4,-0.5,0.5,0,0.764705882,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08-2059,P07-1056,Others,1,\N,-0.974008792,1,21,1392,1,0.207761103,0.009677419,0,3.5,3.5,0.5,0.25,0,0.82278481,0,1.759259259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08-2065,P07-1056,Others,2,0.594705125,0.862248906,1,60,1392,0,0.467336102,0.06031746,0.125,1.666666667,0,-0.333333333,0.5,0,0.340425532,0.159574468,1.105263158,0.422344204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11-1014,P07-1056,Extends,1,0.591409918,0.81863575,4,80,1392,0,0.46563413,0.07073955,0.25,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11-2049,P08-2026,Others,1,0.171667867,0.739795443,3,22,93,0,0.233186152,0,0,6,2.5,0,0.333333333,0,0.185185185,0,1.857777778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D10-1099,P09-1113,Others,9,0.059439228,-0.934690942,1,91,1403,0,0.366059666,0.05234657,0.1,28.7,5.3,0.5,0.5,0,0.047619048,0.461152882,1,0.849673203,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P12-1076,P09-1113,Extends,5,0.831857798,0.984409074,3,134,1403,0,0.213407686,0.076642336,0.047619048,19,2.166666667,0.166666667,0,0,0,0.965517241,1.055865922,0.839588624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N13-1008,P09-1113,Others,3,0.850980103,0.990640686,4,386,1403,0,0.335452283,0.113569322,0.074074074,34.25,17.25,1.75,0.25,0,0.130952381,0.509047619,1.533527697,0.251519032,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D12-1003,P11-2071,Others,1,0.862045915,0.982911871,1,51,108,0,0.281762934,0.08974359,0.021276596,4.5,4.5,4.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D12-1025,P11-2071,Others,1,0.576210652,0.928677516,1,43,108,0,0.446448695,0.189873418,0.16,3,3,3,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1109,P11-2071,Others,1,\N,0.858308103,2,15,108,1,0.338875789,0.158730159,0.055555556,1,1,1,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-2072,P11-2071,Others,0,\N,\N,2,7,108,0,0.261544188,0,0.045454545,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
W95-0104,P94-1013,Extends,0,\N,\N,1,\N,357,0,0.196054266,0.092307692,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
W99-0613,P95-1026,Extends,1,0.843552844,0.999619492,4,718,1726,0,0.424154908,0.111864407,0,6.5,6.5,6.5,-2,0,-2,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P02-1046,P95-1026,Extends,2,0.837294354,0.886387004,7,373,1726,0,0.414368859,0.025210084,0,4.333333333,1.333333333,0.333333333,0.333333333,0,0.076923077,0.65478424,1.009090909,0.470909091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J04-3004,P95-1026,Extends,1,0.683938284,0.94944747,9,110,1726,0,0.360483336,0.030107527,0,0,0,-0.5,0.2,0,0.058823529,0,1.030534351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C08-1135,P95-1026,Others,1,0.556333699,-0.866933123,13,109,1726,0,0.297411048,0.002105263,0,7,1,-0.5,0.5,0,0.09375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07-1125,P95-1026,Others,1,0.634172911,0.751909456,12,131,1726,0,0.188101672,0.003846154,0,13,10.5,-0.5,0.25,0,0.298611111,0,1.229508197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A00-2015,P96-1025,Others,2,\N,\N,4,6,540,0,0.142001027,0.00990099,0,11.66666667,2.333333333,1.666666667,0.333333333,0,0.055555556,0,1.391727494,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A97-1004,P96-1025,Others,1,0.506698231,0.923331026,1,361,540,0,0.20816544,0.020833333,0.117647059,0.5,0.5,0,0.25,0,0.17,0,1.898477157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-1017,P96-1025,Others,1,\N,-0.843384073,4,27,540,0,0.226764206,0.00952381,0.055555556,3.5,2.5,0,0.333333333,0,0.485714286,0,1.675840979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-1029,P96-1025,Others,1,\N,\N,4,14,540,0,0.092786615,0,0.08,2.5,2.5,2.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-1043,P96-1025,Others,2,0.515384284,-0.862705704,4,155,540,0,0.140436644,0.022321429,0,3,3,-0.333333333,0.444444444,0,0.139534884,0.197674419,1.872611465,0.02626494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-1051,P96-1025,Others,1,\N,\N,4,4,540,0,0.042713048,0.004901961,0,3.5,-0.5,-0.5,0.25,0,0.25,0,1.936619718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-2141,P96-1025,Others,1,\N,\N,4,0,540,0,0.260898577,0,0.1875,5,5,5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C00-2146,P96-1025,Others,1,\N,\N,4,4,540,0,0.244305445,0,0.125,1.5,1.5,0,0.285714286,0,0.555555556,0,1.12345679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C02-1112,P96-1025,Others,1,\N,0.628393528,6,26,540,0,0.181488404,0,0,4.5,4.5,-0.5,0.333333333,0,0.347826087,0,1.434108527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1051,P96-1025,Others,1,\N,\N,7,8,540,0,0.059840601,0,0.090909091,6,6,0.5,0.285714286,0,0.454545455,0,1.338624339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E06-1012,P96-1025,Others,3,0.529214944,0.845954212,10,40,540,0,0.347474932,0.009259259,0,3.75,3.75,2.25,0.2,0.2,0.142857143,0.044642857,1,0.238875878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E09-1097,P96-1025,Others,2,0.443244867,0.962133934,13,28,540,0,0.115553678,0,0,9,2,-0.333333333,0.166666667,0,0.744186047,0.178890877,1.327777778,0.029365079,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E99-1025,P96-1025,Others,1,\N,0.526911573,3,32,540,0,0.395884443,0.004608295,0.043478261,7.5,7,1.5,0.333333333,0,0.142857143,0,1.924528302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J06-2003,P96-1025,Others,1,0.100402046,0.887060029,10,60,540,0,0.157666322,0,0,7.5,7.5,7.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J08-3003,P96-1025,Others,3,0.185729107,-0.85686831,12,86,540,0,0.208754458,0,0.03030303,2,0.5,0.5,0.375,0,0.583333333,0.166666667,1.761904762,0.075814536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J11-3004,P96-1025,Extends,3,\N,-0.65150922,15,19,540,0,0.140969405,0.00462963,0,11,2.5,0,0.333333333,0.111111111,0,0.764705882,1.466666667,0.313416321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
M98-1009,P96-1025,Others,1,0.475161243,0.96478813,2,53,540,0,0.224493897,0,0.0625,0,0,-0.5,0.25,0,0.639344262,0,1.826388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10-1002,P96-1025,Others,0,\N,0.40625,14,19,540,0,-0.003252885,0,0.023809524,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P11-2123,P96-1025,Others,1,0.309486205,-0.774102274,15,32,540,0,0.065334919,0,0.064516129,5.5,2.5,1,0.333333333,0,0.1,0,1.460869565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P98-1091,P97-1003,Others,1,\N,\N,1,13,690,0,0.249609279,0.010309278,0.055555556,5,5,1,0.5,0,0.048780488,0,1.715277778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P98-1106,P97-1003,Others,1,0.510320125,0.958314847,1,74,690,0,0.343809981,0.004761905,0.071428571,4.5,4.5,-0.5,0,0,0.065502183,0,1.733471074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P98-2148,P97-1003,Others,1,\N,\N,1,8,690,0,0.22666939,0.002610966,0.071428571,3,3,0,0.333333333,0,0.231578947,0,1.879194631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P98-2234,P97-1003,Others,1,\N,\N,1,17,690,0,0.28593543,0.007751938,0.055555556,3.5,3.5,3.5,-2,0,-2,0,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P99-1059,P97-1003,Others,1,0.463876184,0.965435248,2,129,690,0,0.361989925,0.044247788,0.117647059,12.5,12.5,1,0.333333333,0,0.07253886,0,1.922413793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P99-1065,P97-1003,Extends,1,0.658084123,0.795673951,2,180,690,1,0.514953191,0.042826552,0.333333333,5.5,5.5,5.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P00-1058,P97-1003,Others,2,0.635765477,-0.683501684,3,156,690,0,0.397371472,0.046770601,0.090909091,9,0.333333333,0.333333333,0.5,0,0,0,1.900552486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P00-1060,P97-1003,Others,2,\N,\N,3,0,690,0,0.191977497,0,0.222222222,3,3,1,0.333333333,0,0.085714286,0.485714286,1.459390863,0.267104864,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P00-1061,P97-1003,Others,1,0.670180414,0.730756483,3,62,690,0,0.295195121,0.012315271,0.055555556,5.5,5.5,5.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P00-1065,P97-1003,Others,1,0.294890022,0.96702373,3,62,690,0,0.367880184,0.011961722,0.111111111,-0.5,-0.5,-0.5,0.555555556,0,0.023255814,0,1.224899598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P02-1018,P97-1003,Others,1,0.579768201,0.752189786,5,106,690,0,0.013557124,0.030162413,0.076923077,2,2,-0.5,0.25,0,0.045454545,0,1.02173913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P02-1031,P97-1003,Others,2,0.663006954,0.824609359,5,180,690,0,0.280688358,0.019271949,0,3,3,0.333333333,0.2,0.2,0,0.22,1.552941176,0.364109515,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
P02-1043,P97-1003,Others,2,0.712718561,0.900931997,5,157,690,0,0.570864204,0.02739726,0.05,3,3,0.333333333,0.375,0,0.074074074,0,1.501872659,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
P03-1002,P97-1003,Others,1,0.593646141,0.927445392,6,310,690,0,0.130687395,0.007797271,0,2,2,-0.5,0.181818182,0,0.764705882,0,1.872340426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P03-1013,P97-1003,Extends,6,0.757577779,0.923640344,6,90,690,0,0.423646987,0.023584906,0.045454545,5.142857143,3.142857143,1.142857143,0.2,0.4,0,0.607142857,1.12195122,0.775484678,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
P03-1055,P97-1003,Others,3,\N,-0.548943791,6,37,690,0,0.104708234,0.014925373,0.095238095,2.75,2.75,0.75,0.166666667,0.5,0.166666667,0.622807018,1.528541226,0.398878129,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
P04-1043,P97-1003,Others,1,0.504811485,0.76025928,7,242,690,0,0.103209381,0.0041841,0.055555556,1.5,1.5,1.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P04-1047,P97-1003,Others,1,\N,0.7129923,7,26,690,0,0.121514715,0.005141388,0,6.5,6.5,6.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P04-1082,P97-1003,Others,1,0.28165527,0.885072728,7,51,690,0,0.064460575,0.027431421,0.058823529,10,8.5,1.5,0.25,0,0.155555556,0,1.096858639,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P05-1006,P97-1003,Others,0,0.702736681,0.785714286,8,38,690,0,0.280812289,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P05-1018,P97-1003,Others,1,0.517398373,0.779913857,8,74,690,0,0.167843868,0.004385965,0,2,2,-0.5,0.444444444,0,0.233333333,0,1.177777778,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
P02-1053,P97-1023,Extends,5,0.857846764,0.981800133,5,3262,1020,0,0.238187196,0.197614991,0,11.5,11.5,0.5,0.25,0,0.40776699,0.310679612,1,0.685483871,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P04-1014,W01-0521,Others,1,0.829032432,0.935231338,3,265,255,0,0.155728007,0.033333333,0.04,1,1,1,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P06-1043,W01-0521,Extends,1,0.726877179,0.871507339,5,202,255,0,0.314397403,0.122727273,0.047619048,-0.5,-0.5,-0.5,0.75,0,0.233333333,0,1.858208955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10-1036,W01-0521,Others,1,\N,0.314383857,9,16,255,0,0.140862551,0,0,13,0.5,-0.5,0.25,0,0.822580645,0,1.903954802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W05-1516,W01-0521,Others,1,\N,0.828437807,4,19,255,0,0.186054128,0.006756757,0.148148148,2,2,2,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D09-1085,W01-0521,Others,1,\N,\N,8,4,255,0,0.523585807,0.005555556,0.088235294,5,5,5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W03-0422,W02-1001,Others,1,\N,0.450058325,1,21,1748,0,0.153444855,0.001472754,0.142857143,1.5,1,-0.5,0,0,0.236363636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W04-0824,W02-1001,Others,1,\N,\N,2,8,1748,0,0.128408872,0,0.111111111,0.5,0.5,-0.5,0.571428571,0,0.96,0,1.284671533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12-1111,W02-1001,Extends,2,\N,\N,10,3,1748,0,0.237867946,0,0.142857143,13.66666667,3.666666667,0,0.333333333,0,0.3125,0.171370968,1.790697674,0.019828641,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13-4016,W02-1001,Others,1,0.73815111,0.911510901,11,37,1748,0,0.306184902,0,0.026315789,18,4.5,0,0.333333333,0,0.75,0,1.537037037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N03-1033,W02-1001,Others,2,0.771607487,0.976009313,1,2214,1748,0,0.115082412,0.038951311,0.235294118,3.666666667,1.333333333,0.333333333,0.6,0,0.090909091,0.52020202,1.381578947,0.491660489,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
D13-1033,W02-1001,Others,1,\N,\N,11,2,1748,0,0.050505085,0.00147929,0.033333333,14,1.5,0,0.25,0,0.375,0,1.55450237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E06-1011,W02-1001,Others,2,0.865077359,0.998075829,4,418,1748,0,0.237849395,0.075428571,0.105263158,4.333333333,4.333333333,-0.333333333,0.5,0,0.380952381,0.333333333,1.64516129,0.21743413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P04-1007,W03-0430,Others,1,0.624067857,0.985980172,1,149,821,0,0.271062783,0.030150754,0.222222222,11.5,2,2,0.333333333,0,0,0,1.817490494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P05-1002,W03-0430,Others,1,\N,-0.478091444,2,22,821,0,0.064508964,0.011363636,0.181818182,6,2.5,0.5,0.5,0,0.116666667,0,1.306748466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P05-1003,W03-0430,Others,1,0.445502442,-0.911684612,2,49,821,0,0.104298637,0.010362694,0.069767442,5,5,1,0.2,0,0.159090909,0,1.710674157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P05-1044,W03-0430,Others,0,0.708754969,0.942880066,2,279,821,0,0.313321034,0,0.058823529,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
P06-1028,W03-0430,Others,2,0.616659583,0.913166305,3,45,821,0,0.008046601,0,0.083333333,2.666666667,2.666666667,0,0.166666667,0.666666667,0.285714286,0.369458128,1.297959184,0.561500276,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P06-1078,W03-0430,Others,1,\N,0.4398029,3,16,821,0,0.154763243,0,0,1.5,1.5,1.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P08-1056,W03-0430,Others,1,\N,\N,5,12,821,0,0.195039947,0,0,3,2.5,1,0.25,0,0.243902439,0,1.497630332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08-1081,W03-0430,Others,1,0.737092988,0.852402529,5,78,821,0,0.040647831,0,0.066666667,3.5,0.5,0,0.333333333,0,0.516129032,0,1.698224852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10-1136,W03-0430,Others,1,0.571700417,-0.657674954,7,72,821,0,0.05999502,0,0,7.5,7.5,7.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12-1055,W03-0430,Others,1,0.475466043,0.75987392,9,61,821,0,0.190014205,0.010362694,0,7.5,3,0,0.166666667,0,0.4,0,1.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W04-0705,W03-0430,Others,0,\N,-0.897085227,1,11,821,0,0.296016211,0,0.076923077,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
