authorID,name,name_MAG,authorID_MAG,PaperCount_ARC,CitationCount_ARC,hIndex_ARC,PaperCount_MAG_NLP,CitationCount_MAG_NLP,hIndex_MAG_NLP,authorRank,PaperCount_ACL,FellowType
"2663","hercules dalianis","hercules dalianis","64684969","31","231","8","65","818","14","972","1",\N
"1059","lenhart schubert","lenhart schubert","1236271126","31","424","10","60","1018","18","973","4",\N
"12054","bogdan babych","bogdan babych","106804613","31","323","9","36","359","9","974","2",\N
"14329","amitava das","amitava das","2786422224","31","404","11","51","568","12","975","0",\N
"14633","alberto lavelli","alberto lavelli","15967957","31","642","12","47","883","17","976","0",\N
"1544","samira shaikh","samira shaikh","2104768945","31","114","6","27","145","7","977","0",\N
"15664","thomas franccois",\N,\N,"31","164","6",\N,\N,"-1","978","0",\N
"1049","helen hastie","helen hastie","2570870401","30","270","10","39","422","12","979","3",\N
"11454","ivana kruijffkorbayova",\N,\N,"30","288","11",\N,\N,"-1","980","1",\N
"13059","luisa coheur",\N,\N,"30","91","5",\N,\N,"-1","981","1",\N
"14784","rudolf rosa","rudolf rosa","2144311903","30","161","7","55","232","8","982","0",\N
"15592","yuanfu liao",\N,\N,"30","19","3",\N,\N,"-1","983","0",\N
"15811","kathleen ahrens","kathleen ahrens","2114840384","30","171","7","39","304","11","984","0",\N
"1605","andrea madotto","andrea madotto","2738325810","30","106","4","31","189","7","985","3",\N
"16785","ron artstein","ron artstein","169588456","30","1104","10","50","1326","14","986","0",\N
"443","darja fivser",\N,\N,"30","201","8",\N,\N,"-1","987","0",\N
"44638","genichiro kikui","genichiro kikui","1228981287","30","368","11","65","571","13","988","1",\N
"4532","bin wang","bin wang","2537347231","30","443","9","28","606","10","989","5",\N
"4772","rashmi prasad","rashmi prasad","2925247951","30","1585","17","44","1961","22","990","3",\N
"4930","john kelleher","john kelleher","2164231580","30","213","7","57","350","10","991","4",\N
"30965","herve blanchon",\N,\N,"30","155","7",\N,\N,"-1","992","0",\N
"3241","roy schwartz","roy schwartz","2997598062","30","465","13","33","598","15","993","5",\N
"33577","markus saers","markus saers","174580640","30","301","10","36","326","10","994","0",\N
"34550","jiancheng wu",\N,\N,"30","142","7",\N,\N,"-1","995","0",\N
"3500","xiaodong liu","xiaodong liu","2436243083","30","313","6","35","735","11","996","8",\N
"6157","natalia loukachevitch","natalia loukachevitch","1985517234","30","345","8","66","483","10","997","1",\N
"7076","cecilia alm","cecilia alm","2251949702","30","674","9","39","733","10","998","2",\N
"7129","matthew stone","matthew stone","2130346631","30","632","11","51","962","16","999","4",\N
"8541","mausam",\N,\N,"30","2017","16",\N,\N,"-1","1000","4",\N
