authorID,MAGrank,name,PaperCount,CitationCount,PaperCount_field,authorRank,CitationCount_field,hIndex_field,FellowType
"2126976235","15256","Yuichi Taguchi","136","1797","37","771","360","12",\N
"2116199586","14625","James Michael Ferris","115","8262","37","772","2385","19",\N
"2103086064","12507","Ronald Fagin","212","23233","37","773","6518","27","1:2000,4:2004,"
"2104405375","15704","Jay Paul Drummond","83","1318","37","774","863","11",\N
"2119244895","13419","Yong Yu","397","14583","37","775","900","15",\N
"2100446687","14318","Keith R. Walker","367","6063","37","776","364","12",\N
"2100792061","14456","Vijayalakshmi Atluri","198","3922","37","777","1163","15",\N
"1975479660","13415","Ophir Frieder","436","11317","37","778","708","12","1:2005,"
"1975499546","15847","Kostas Stefanidis","101","1038","37","779","511","11",\N
"1980026032","16044","Anisoara Nica","63","1006","37","780","570","13",\N
"1970889930","14225","Oscar Pastor","429","4729","37","781","740","13",\N
"1911907851","14475","Ben Kao","140","4517","37","782","1603","18",\N
"1999281778","15479","Jorge Arnulfo QuianÃ© Ruiz","57","1772","37","783","1541","14",\N
"2000652461","13891","Sudha Ram","235","11263","37","784","635","14",\N
"2296287382","14545","Toby J. Teorey","114","2627","37","785","603","8",\N
"2284093308","14225","Claude Godart","401","4085","37","786","426","13",\N
"2307192335","15569","Yang Sae Moon","142","911","37","787","517","11",\N
"2308649827","13153","Alon Y. Levy","115","10422","37","788","4317","21",\N
"2127164171","14593","Shiyong Lu","159","4758","37","789","775","14",\N
"2128845036","14945","Carson Kai Sang Leung","226","3093","37","790","726","14",\N
"2154906701","14092","Stavros Christodoulakis","173","3502","37","791","1222","16",\N
"2156323548","15918","Namit Jain","60","2438","37","792","1300","21",\N
"2151678189","13122","Anupam Joshi","490","16192","37","793","1404","16",\N
"2152768179","15869","Arnab Nandi","77","1049","37","794","765","12",\N
"2134649587","15118","Lu Qin","150","2463","37","795","1237","16",\N
"2135226501","16699","Ronaldo dos Santos Mello","53","267","37","796","170","7",\N
"418493167","12480","David Malon","1151","45375","37","797","158","7",\N
"934641565","15513","Joe Celko","210","429","37","798","62","1",\N
"673062711","15422","Maurice van Keulen","154","1186","37","799","831","10",\N
"674728720","15138","Opher Etzion","127","2089","37","800","621","12",\N
"678245920","15398","Ernest Teniente","105","1512","37","801","798","13",\N
"2862176129","15379","Hong Jay Wu","106","497","37","802","117","5",\N
"2866828645","14575","Zhong Zhiwei","580","335","37","803","12","1",\N
"2811591633","15386","Uhr Joon Sun","104","496","37","804","117","5",\N
"2835947069","13409","Zhang Guanjing","1498","2070","37","805","58","4",\N
"2510005209","14222","Takahiro Hara","473","4195","37","806","245","6",\N
"2525958308","14088","John R. Hind","164","7728","37","807","2159","24",\N
"2554173886","15415","Brian M. Jones","126","2254","37","808","1123","18",\N
"2724111080","15473","Elena Segura Labadia","269","0","37","809","0","0",\N
"2476443798","13992","Victor S. Moore","352","6112","36","810","649","11",\N
"250356191","13619","Jack Minker","178","7321","36","811","2978","21","1:1994,"
"2515711392","12946","Robert Stevens","575","27765","36","812","1139","15",\N
"2607637236","15200","Hong Gao","259","1325","36","813","202","7",\N
"2569631192","15398","Mei Legam Wang","290","0","36","814","0","0",\N
"706979926","15509","Nur Izura Udzir","186","939","36","815","63","4",\N
"323628214","15008","Harold Boley","157","2164","36","816","601","10",\N
"3011770897","14715","Jian Yang","188","3064","36","817","776","12",\N
"47153727","15760","Antonio Cristian DAmelj","202","0","36","818","0","0",\N
"2145880949","15468","Soon M. Chung","118","1352","36","819","256","9",\N
"2147421714","15317","Sven Helmer","111","1361","36","820","854","12",\N
"2131060504","14580","Michael L. Brodie","74","2370","36","821","1263","15",\N
"2148997595","15038","Malu Castellanos","89","3050","36","822","779","14",\N
"2149643224","15620","Jixue Liu","144","1130","36","823","449","10",\N
"2140136442","16131","Uwe RÃ¶hm","54","697","36","824","612","12",\N
"2271303423","14712","Frank Wm. Tompa","89","1716","36","825","1138","13","1:2010,"
"2034638176","16120","Mohamed Y. Eltabakh","51","805","36","826","771","11",\N
"2038300322","15893","Mohamed A. Sharaf","87","1021","36","827","392","12",\N
"2066222272","13496","Lucien Wald","383","9021","36","828","496","11",\N
"2085710142","14984","Kyriakos Mouratidis","73","2838","36","829","1767","17",\N
"2098564095","15756","Eric Lo","77","1266","36","830","1094","17",\N
"2167408162","14586","Shawn Patrick Mullen","237","4080","36","831","482","14",\N
"2157563740","14509","Surya Nepal","347","3972","36","832","698","13",\N
"2161654796","14306","Jeff Z. Pan","325","4879","36","833","806","13",\N
"2161679172","15815","Mirella M. Moro","129","721","36","834","302","11",\N
"2163694057","15574","Peiquan Jin","145","815","36","835","261","7",\N
"2173999104","13409","Jean Louis Montastruc","921","13777","36","836","788","17",\N
"2191488410","15680","Todd E. Kaplinger","117","1170","36","837","362","12",\N
"2290747941","15490","Bishwaranjan Bhattacharjee","88","1454","36","838","861","15",\N
"2099713235","15451","Malpica Valera","275","0","36","839","0","0",\N
"2118319580","15071","Apostolos N. Papadopoulos","152","1948","36","840","1001","17",\N
"2119327929","16550","Roger A. Mittelstadt","60","427","36","841","186","7",\N
"2120595703","13925","Suman Nath","187","7051","36","842","1863","19",\N
"2107589370","15261","Gregory Edward McBride","109","1590","36","843","663","15",\N
"2110145305","15451","Rocio Mariela","275","0","36","844","0","0",\N
"1964191646","15886","Connie Sellers","178","1","36","845","0","0",\N
"1976489361","14332","Domenico Talia","333","4778","36","846","538","13",\N
"1180075882","14961","Matthew A. Calman","223","3441","36","847","564","12",\N
"1886388312","16138","Verena Kantere","75","612","36","848","503","8",\N
"1944166140","17457","éƒæ¬¡éƒŽ é‡Žä¸­","37","0","36","849","0","0",\N
"142736376","15205","Olaf Hartig","74","1652","36","850","1115","12",\N
"146950338","15695","Jan Hidders","108","1010","36","851","465","13",\N
"152915441","12317","Tomasz Imielinski","96","22514","36","852","16149","19",\N
"166316913","16132","Olga Papaemmanouil","49","945","36","853","691","13",\N
"1822254805","15816","Rafik Bouaziz","153","435","36","854","138","6",\N
"2921339358","12902","Shanmugavelayutham Muthukrishnan","358","17849","36","855","4386","25",\N
"2791808","13127","Gregory R. Ganger","297","11964","36","856","1153","14",\N
"2771206607","13349","Christian Bohm","605","17023","35","857","2429","18",\N
"2880248512","15328","Zhang Xiaodan","93","463","35","858","206","7",\N
"2833823350","16058","Huang Dinglong","127","91","35","859","16","2",\N
"284022206","15204","Andreas Wombacher","156","1930","35","860","760","13",\N
"2812896983","15328","Ning Zhigao","93","463","35","861","206","7",\N
"348618882","16085","Genoveva Vargas Solar","119","287","35","862","128","6",\N
"388475989","15176","Z. Meral Ozsoyoglu","69","2175","35","863","1589","11","1:2011,"
"683790044","14453","Pavel Zezula","212","4383","35","864","815","11",\N
"870525885","14424","FranÃ§ois Bry","330","3733","35","865","999","15",\N
"2600423479","16297","Hendrik Decker","86","510","35","866","235","8",\N
"2586555337","14037","Herbert A. Little","460","7094","35","867","767","17",\N
"2425517354","16139","Juchang Lee","62","1105","35","868","742","18",\N
"1983377317","15030","Willem Jonker","139","2116","35","869","589","12",\N
"1990483485","17240","Charlene Baxter","46","0","35","870","0","0",\N
"1993571414","14439","Arie Segev","103","3817","35","871","1579","18",\N
"1966172229","13744","Ronald P. Sansone","265","5293","35","872","1225","17",\N
"1300730355","16728","Sam R. Alapati","62","66","35","873","62","5",\N
"1539014283","14002","Swaminathan Sivasubramanian","128","7887","35","874","1733","22",\N
"1246451812","15909","Sven Groppe","105","615","35","875","311","11",\N
"1271007067","14857","Roger Barga","99","2726","35","876","1047","17",\N
"2003519162","13615","Mitch Cherniack","42","7187","35","877","7137","23",\N
"2005408220","15625","Tilmann Rabl","108","1101","35","878","703","10",\N
"2013820841","15871","Carl Christian Kanne","50","965","35","879","907","12",\N
"2056870915","15576","Vijay Gadepally","119","1159","35","880","510","12",\N
"2140627351","17176","Arthur Robinson","49","0","35","881","0","0",\N
"2155983610","14154","Latifur Khan","422","5785","35","882","768","11",\N
"2133385333","15306","Jun Wei","212","1104","35","883","148","8",\N
"2150077005","15113","Xin Luna Dong","62","2606","35","884","1501","16",\N
"2130556419","14382","Sangjin Lee","346","3142","35","885","195","9",\N
"2135856900","15330","Yasuo Noguchi","138","1155","35","886","405","11",\N
"2269285343","15405","Amir Netz","104","1926","35","887","1016","19",\N
"2273214336","14901","Kevin Scott Beyer","55","3731","35","888","3288","18",\N
"2273788785","15914","Robert Joseph Bestgen","67","983","35","889","450","13",\N
"2257523405","15500","Anastasios Gounaris","115","1199","35","890","670","14",\N
"2227644323","15293","Michael James Zwilling","58","1857","35","891","1505","17",\N
"2107487933","16606","Andreas Behrend","66","233","35","892","182","8",\N
"2108494256","13966","Guido Governatori","390","7641","35","893","1015","15",\N
"2099635500","17176","Joe Marciniak","49","0","35","894","0","0",\N
"2101271818","15390","Sven Hartmann","180","1340","35","895","412","10",\N
"2126064985","15239","Muhammad Younas","207","1640","35","896","299","10",\N
"2113259998","15665","Antoni OlivÃ©","107","1184","35","897","400","10",\N
"2122117426","14252","Yukio Nakano","112","2704","35","898","825","15",\N
"2161860611","13805","Eduardo B. Fernandez","393","6524","35","899","470","13",\N
"2166693565","15082","Jonathan Goldstein","83","2546","35","900","1655","21",\N
"2167172276","15231","Yoon Joon Lee","170","1370","35","901","632","7",\N
"2213772864","14986","Yasunori Kaneda","139","2342","35","902","605","15",\N
"2308798881","16455","Yuji Wada","68","246","35","903","121","6",\N
"2275978167","14417","John F. Roddick","216","4739","35","904","1136","11",\N
"2293596040","13871","Michael Karl Gschwind","500","7653","34","905","376","10",\N
"2303804806","15437","Florian Waas","61","1737","34","906","1479","16",\N
"2304487933","14472","Prasad M. Deshpande","94","2829","34","907","1685","17",\N
"2296888739","15620","Daniel de Oliveira","132","1162","34","908","290","10",\N
"2136907378","14599","Jeremy Kepner","227","3231","34","909","692","13",\N
"2139831545","15506","Yunjun Gao","164","1286","34","910","455","12",\N
"2144092273","12972","Phillip B. Gibbons","267","15776","34","911","3568","26","1:2006,"
"2128137243","15889","Xiaoling Wang","116","541","34","912","200","10",\N
"117518403","14865","Yasushi Kiyoki","352","878","34","913","259","5",\N
"119641556","12406","Kari Hemminki","1356","45669","34","914","1732","21",\N
"1205765909","14091","Fosca Giannotti","251","7920","34","915","830","15",\N
"1643248573","14047","Omer F. Rana","515","5907","34","916","283","8",\N
"177590072","15503","Cesar A. Galindo Legaria","67","1548","34","917","944","18",\N
"1979825252","15861","Bob A. Cichon","74","1103","34","918","865","11",\N
"2096785136","15149","Antonio L. Furtado","160","1051","34","919","364","9",\N
"2097638082","16163","Yongluan Zhou","73","771","34","920","431","13",\N
"2097994246","15312","Sudipto Das","51","2644","34","921","1882","19",\N
"2074724593","14940","Sara K. Pasquali","199","3065","34","922","764","18",\N
"2045559396","14566","Athena Vakali","237","4563","34","923","462","9",\N
"2009147353","16318","SÃ©rgio Lifschitz","95","246","34","924","113","6",\N
"2010185586","15014","Matthew B. Trevathan","193","2552","34","925","459","12",\N
"2022488008","14761","Foto N. Afrati","157","2681","34","926","878","12","1:2014,"
"2212955576","14407","Michel Scholl","117","3156","34","927","1353","16",\N
"2222296584","13974","Mark J. Nixon","428","7294","34","928","1197","16",\N
"2157948640","14557","Jim Melton","97","2462","34","929","1928","15",\N
"2161417483","15254","Zhenjie Zhang","112","2454","34","930","1460","17",\N
"2188342900","15080","Sukho Lee","196","2999","34","931","371","10",\N
"2195111802","14922","Vasilis Vassalos","80","2246","34","932","1867","15",\N
"2166589344","15281","Nan Zhang","114","2318","34","933","279","10",\N
"2168190067","13669","Ethan L. Miller","242","10587","34","934","2157","18",\N
"2251133405","15808","Brajendra Panda","103","892","34","935","439","11",\N
"2247736927","13630","AsunciÃ³n GÃ³mez PÃ©rez","337","10119","34","936","707","13",\N
"2122471543","15516","Nengcheng Chen","161","1148","34","937","338","9",\N
"2124168510","15954","Oscar Romero","81","1006","34","938","624","14",\N
"2124612568","15161","Philippe Rigaux","141","1766","34","939","939","13",\N
"2106796124","14026","Srinivasan Parthasarathy","270","7301","34","940","749","13",\N
"2108660490","13717","Eric J. Simon","304","8390","34","941","1325","16",\N
"2113530823","14029","Abraham Bernstein","235","6889","34","942","1581","15",\N
"787883347","15521","Benoit Dageville","69","2044","34","943","890","19",\N
"336927581","14914","Nick Bassiliades","234","2565","34","944","351","11",\N
"2983723698","15515","Yang Hui","258","0","34","945","0","0",\N
"2799282108","15210","Jocelyn Bates","350","0","34","946","0","0",\N
"2803101860","14756","Isabella Micali Drossos","551","0","34","947","0","0",\N
"2823813934","16077","Liang Xiaoning","127","58","34","948","6","1",\N
"2833172524","15506","Fan Yuan","241","86","34","949","27","2",\N
"2852182772","16414","Xu Chaoming","94","32","34","950","7","1",\N
"2760826105","15042","Veterans Curation Program","414","0","34","951","0","0",\N
"2870007456","15590","Ma Shujie","177","193","34","952","81","5",\N
"2591146988","14801","Wolf Tilo Balke","184","2550","34","953","1331","15",\N
"2702077502","14621","Jingren Zhou","94","3016","34","954","2025","23",\N
"2627411293","15543","Alejandro Alcala Gerez","251","0","34","955","0","0",\N
"2628372142","15567","Skva","245","1","34","956","0","0",\N
"263865610","15670","ZoÃ© Lacroix","116","1052","34","957","507","14",\N
"2492808668","14742","Masayuki Yamamoto","195","2681","34","958","744","15",\N
"2428201908","13750","Peng Liu","719","8063","34","959","454","12",\N
"2530766695","13785","Rabindranath Dutta","260","10869","34","960","2151","24",\N
"26051059","13964","Piero Fraternali","185","5495","33","961","873","16",\N
"238197960","15683","Elio Masciari","127","862","33","962","308","8",\N
"2394524619","15351","Susan Mazzara","304","0","33","963","0","0",\N
"2463969832","14334","Kurt Stockinger","132","3282","33","964","1384","18",\N
"2724099681","15202","Margaret Png","353","0","33","965","0","0",\N
"2724108711","15275","Adam Shayne","328","0","33","966","0","0",\N
"2616274462","14689","David A. Bell","178","3022","33","967","517","12",\N
"2981772981","13679","Wei Wang","386","11326","33","968","2998","19",\N
"696776449","13970","Carlo Batini","184","6180","33","969","688","13",\N
"9723467","15495","Marco Mesiti","110","1552","33","970","539","13",\N
"2123778117","13773","Wynne Hsu","257","9174","33","971","873","14",\N
"2124303263","13145","Peter D. Karp","176","19151","33","972","6170","23",\N
"2124676925","14114","Kaushik Chakrabarti","97","5298","33","973","3771","23",\N
"2125027556","15086","Raymond Chi Wing Wong","146","2665","33","974","654","16",\N
"21228159","14577","Amihai Motro","73","2723","33","975","1506","19",\N
"2108872182","15120","Ken Barker","191","1839","33","976","270","10",\N
"2118275459","12725","Frank H. Allen","232","24601","33","977","10279","16",\N
"2118447230","14304","Shu Ching Chen","370","4969","33","978","261","10",\N
"1749229708","14169","Dimitris Plexousakis","224","4210","33","979","773","13",\N
"1996714504","12560","Ravi Sandhu","358","22740","33","980","1861","15","1:2001,"
"2001295541","13347","Anand Rajaraman","95","10777","33","981","5916","17",\N
"1098898639","16351","David K. Hsiao","36","253","33","982","244","9",\N
"113461303","16004","Dario Colazzo","93","614","33","983","302","11",\N
"146765738","16806","Arash Termehchy","55","163","33","984","121","5",\N
"153700510","14102","Peter Dadam","182","5248","33","985","1480","14",\N
"1858674177","17572","æ­£é¢¨ äº”å¶‹","33","0","33","986","0","0",\N
"1870307126","14814","Frank Neven","141","3392","33","987","1032","13",\N
"2290566231","14481","Peter Haase","151","4660","33","988","1277","15",\N
"2286125848","15251","Lizhu Zhou","123","2176","33","989","911","13",\N
"2146331692","15792","Jinli Cao","116","1059","33","990","115","6",\N
"2153389233","15185","JosÃ© AntÃ´nio Fernandes de MacÃªdo","131","1835","33","991","615","7",\N
"2153961450","15521","Fabio Porto","123","1026","33","992","715","11",\N
"2150778444","15493","Mohamed Ali","88","1283","33","993","918","14",\N
"2096466334","16573","Filip Elias","70","193","33","994","83","5",\N
"2038684037","16017","Martin Grund","47","918","33","995","823","13",\N
"2167649486","13571","Darcy M. Bullock","866","9063","33","996","2","1",\N
"2167869104","13929","Axel Polleres","281","7148","33","997","1159","17",\N
"2165267828","12630","Geoffrey C. Fox","940","18599","33","998","613","9","1:2011,"
"2864748944","16295","Liu Xiangtao","70","165","33","999","87","5",\N
"289916785","14355","Eleni Stroulia","308","4752","33","1000","737","12",\N
